topic,term,beta
7,급증,1.7837806205232468e-4
8,급증,4.1888944378164244e-4
9,급증,5.722098563328764e-14
1,임원,1.9472579769330484e-11
2,임원,4.743740145041924e-4
3,임원,2.6590457746996454e-23
4,임원,9.439997409310353e-136
5,임원,9.242047404620595e-5
6,임원,2.4531687712057987e-39
7,임원,1.3931828998211028e-25
8,임원,1.1587248269479074e-11
9,임원,7.504739117563987e-4
1,자율,1.4674514802918038e-4
2,자율,1.3588074174176298e-37
3,자율,1.526490799973942e-4
4,자율,1.546024444358651e-4
5,자율,1.5296849486049822e-24
6,자율,9.076504248131692e-19
7,자율,7.37492462721493e-20
8,자율,1.6722596094364034e-6
9,자율,4.384439721962354e-4
1,전력,3.3383845204110783e-29
2,전력,5.082162993451135e-7
3,전력,3.004308782115663e-4
4,전력,5.097835602795054e-34
5,전력,8.824272471832253e-182
6,전력,4.961882558228261e-34
7,전력,4.52282796692238e-21
8,전력,2.793805931210024e-4
9,전력,1.649478673377927e-4
1,주체,3.136461341299941e-5
2,주체,2.878178280220122e-4
3,주체,2.8395999929250315e-4
4,주체,7.954216593665873e-23
5,주체,3.780286353445545e-7
6,주체,4.084647020058271e-19
7,주체,1.0645968826290775e-10
8,주체,1.6849695636342383e-4
9,주체,8.964870094043033e-6
1,추락,4.186688673799837e-21
2,추락,8.849892307879248e-28
3,추락,3.010136196832003e-4
4,추락,3.157670668913168e-171
5,추락,3.0131433862535363e-9
6,추락,5.772798256367935e-162
7,추락,1.93703757570238e-14
8,추락,4.1981780414942785e-10
9,추락,4.717364005384392e-4
1,행정력,3.6192200374330314e-68
2,행정력,4.879077231710993e-183
3,행정력,3.0185446875857015e-4
4,행정력,1.3525067242464483e-179
5,행정력,3.438501004533421e-34
6,행정력,1.2271890678173223e-177
7,행정력,3.6203057424244667e-4
8,행정력,6.585728432302663e-5
9,행정력,3.166453360777521e-11
1,인턴,1.358902561779615e-137
2,인턴,9.883667993209689e-15
3,인턴,4.9546180979704833e-48
4,인턴,4.638073324327276e-4
5,인턴,4.989497625975189e-13
6,인턴,2.1993071983305114e-161
7,인턴,2.6634605703026636e-166
8,인턴,0.0010474823315331377
9,인턴,1.2222187598217494e-39
1,유지,2.559754269758994e-6
2,유지,5.9200654414374574e-5
3,유지,2.9471267617644235e-5
4,유지,2.832279839870884e-4
5,유지,8.187517118116513e-5
6,유지,2.153248364195861e-4
7,유지,1.395362505728254e-4
8,유지,3.0322967451470404e-4
9,유지,5.239892318316406e-4
1,공격,2.6180097982108723e-170
2,공격,6.421202325210124e-30
3,공격,2.333946417240908e-4
4,공격,2.2406148947949842e-4
5,공격,1.8505778952155725e-37
6,공격,1.5924691265240892e-165
7,공격,1.4374163442105917e-29
8,공격,3.491607771791691e-4
9,공격,1.1093461831600958e-25
1,비상,1.0834231652030024e-25
2,비상,3.0248154896406867e-28
3,비상,4.515204295408057e-4
4,비상,1.43561857562258e-4
5,비상,1.1417095435385554e-4
6,비상,7.494009500027906e-161
7,비상,6.154643878640449e-15
8,비상,3.387959400634184e-4
9,비상,1.0219823512747875e-4
1,흐지부지,1.5603788319598544e-33
2,흐지부지,5.098354948889746e-4
3,흐지부지,1.626566614880413e-17
4,흐지부지,1.610905877683607e-4
5,흐지부지,4.6794566595880284e-45
6,흐지부지,7.509030871938652e-175
7,흐지부지,8.307425963302208e-34
8,흐지부지,2.4671363856194037e-27
9,흐지부지,9.497263955241066e-31
1,공분,4.0532918943873436e-16
2,공분,2.951864530571267e-4
3,공분,6.766834549114128e-4
4,공분,5.645695141262077e-5
5,공분,1.34412455071828e-4
6,공분,2.286289876636789e-7
7,공분,5.347126777227086e-4
8,공분,2.764718675805702e-4
9,공분,1.5677037796527594e-4
1,대조,3.5695367071756646e-183
2,대조,2.497881115004856e-27
3,대조,1.1612204670129814e-181
4,대조,3.204652851262966e-4
5,대조,2.4770415618913156e-25
6,대조,1.7758985075182043e-181
7,대조,5.432386685837865e-4
8,대조,1.003128194073133e-179
9,대조,9.733199822090314e-110
1,부합,6.930695758793534e-11
2,부합,3.2750937654106263e-9
3,부합,2.059178039003356e-4
4,부합,5.083150214346606e-4
5,부합,1.111812920609351e-4
6,부합,4.039349544819859e-23
7,부합,5.764488916833459e-31
8,부합,1.9427228694815792e-4
9,부합,1.1021236910532625e-9
1,대전,2.621022158432372e-39
2,대전,9.835326037921794e-44
3,대전,1.7913983252293853e-4
4,대전,8.982024738937618e-4
5,대전,3.660308540500913e-46
6,대전,9.326502398886319e-162
7,대전,1.9332951136972882e-160
8,대전,2.3990927647497162e-144
9,대전,4.1705999817785515e-36
1,명령,1.4396289255831215e-4
2,명령,8.464949731410307e-33
3,명령,1.895667870280982e-16
4,명령,1.5374637213716618e-4
5,명령,1.886253520446792e-178
6,명령,2.180188337422e-171
7,명령,5.079392561165652e-4
8,명령,2.219194308340495e-168
9,명령,1.1663883728376854e-5
1,식구,2.2632095586349268e-34
2,식구,1.0652163113105556e-48
3,식구,1.6500944123908977e-13
4,식구,4.5853570481916076e-4
5,식구,9.457358385019725e-175
6,식구,6.770425261692428e-45
7,식구,7.721448088210658e-5
8,식구,2.8697451195444323e-30
9,식구,4.099309508725752e-4
1,자세,1.6146399335406105e-35
2,자세,5.706726041300468e-10
3,자세,8.840815966684997e-4
4,자세,6.74267165275778e-4
5,자세,1.1714556386432727e-16
6,자세,3.3663656123232284e-4
7,자세,1.0577519132454504e-4
8,자세,3.080234811769095e-42
9,자세,5.422236725477337e-17
1,출석,9.275727380664489e-51
2,출석,5.252847914762363e-26
3,출석,8.6253777875836e-30
4,출석,2.069178201230493e-4
5,출석,7.623030977070843e-52
6,출석,1.4299283869624776e-171
7,출석,1.3722517825324245e-4
8,출석,4.5613097811137234e-4
9,출석,6.70599476802151e-6
1,파문,1.1660151196196924e-4
2,파문,1.4639679011040814e-15
3,파문,2.9359682380975265e-4
4,파문,2.658829520734993e-4
5,파문,1.2588929808380657e-174
6,파문,2.461466630757289e-10
7,파문,1.619456959970324e-4
8,파문,2.0229673578616418e-4
9,파문,9.33770037296497e-79
1,각계,3.6138156287560994e-13
2,각계,1.0288770321278105e-20
3,각계,1.4394659075545881e-11
4,각계,1.3941644528182944e-22
5,각계,4.8207088117486926e-4
6,각계,1.1142815543690048e-4
7,각계,1.3590194878008724e-38
8,각계,3.238110275498747e-157
9,각계,2.694255437874879e-34
1,건국,2.8641555998727444e-171
2,건국,2.5780958461236794e-179
3,건국,1.0677308797793966e-174
4,건국,1.5460244443596508e-4
5,건국,9.280094364324385e-5
6,건국,1.5062715911598877e-15
7,건국,1.8698042425858288e-4
8,건국,1.5442657597675352e-170
9,건국,1.9113723176301982e-4
1,기금,2.8125642801729513e-13
2,기금,1.5324603063182802e-4
3,기금,7.795567373813656e-28
4,기금,8.489827768910392e-37
5,기금,2.479030880192751e-5
6,기금,2.574476480135051e-4
7,기금,3.038079742294081e-26
8,기금,1.597475081900858e-147
9,기금,2.0116017513111117e-4
1,주말,7.126834736460074e-174
2,주말,3.66016958262421e-40
3,주말,4.330948914991026e-4
4,주말,2.540687094177796e-178
5,주말,1.0456284763724978e-5
6,주말,3.377542621596391e-4
7,주말,8.380168206477921e-178
8,주말,4.0581427643685626e-178
9,주말,5.261545542409615e-112
1,주변,2.9313963198479065e-6
2,주변,9.144066848613601e-5
3,주변,2.1404060559167862e-10
4,주변,7.443698717229875e-4
5,주변,1.1469758894276148e-4
6,주변,1.2469740042413962e-4
7,주변,1.6864876086165553e-4
8,주변,7.122590154205945e-6
9,주변,2.4303435253730576e-14
1,체육,1.3287208738484752e-12
2,체육,1.7236230688138818e-14
3,체육,1.8509851085306196e-120
4,체육,9.385453134968914e-4
5,체육,3.1159299655533694e-5
6,체육,3.3388440944096367e-4
7,체육,1.175843644047667e-40
8,체육,4.5401742132716286e-4
9,체육,2.531633234395652e-28
1,취재,1.741267837460489e-159
2,취재,8.003499639275536e-4
3,취재,2.4163607424726327e-22
4,취재,1.685874055571065e-4
5,취재,5.048593493195427e-166
6,취재,2.1832309968498114e-160
7,취재,7.566366481708908e-8
8,취재,1.9653831161895355e-4
9,취재,2.9278922550465146e-102
1,다분,2.937987231557224e-172
2,다분,2.0682201342016048e-170
3,다분,1.2687623407179622e-8
4,다분,2.970444045271008e-14
5,다분,9.030941739145421e-5
6,다분,2.0096874900820772e-145
7,다분,3.281155980621274e-4
8,다분,4.587818611746732e-4
9,다분,4.487388832462952e-171
1,결단,2.6604274538586286e-8
2,결단,1.328923133026441e-8
3,결단,4.434526637210543e-4
4,결단,1.4918023626042957e-5
5,결단,2.6702269844541485e-4
6,결단,1.5227880901892339e-19
7,결단,9.473288269026506e-152
8,결단,1.7365969779404265e-32
9,결단,1.7617126220208954e-11
1,방치,2.5363751772142138e-27
2,방치,6.787181173845531e-4
3,방치,4.699686100904432e-8
4,방치,6.192630618335501e-132
5,방치,1.4936687118210343e-4
6,방치,5.8582841388938365e-39
7,방치,2.9554872684525366e-4
8,방치,3.209979811260113e-4
9,방치,3.266931778121154e-4
1,조처,1.2287991863153353e-4
2,조처,1.7107120378680301e-4
3,조처,6.842348017640765e-26
4,조처,1.3606026960705367e-24
5,조처,9.443038037053279e-5
6,조처,1.833237650944663e-42
7,조처,9.908442562732379e-93
8,조처,2.1593774252959887e-4
9,조처,6.957852997778785e-17
1,관건,1.5882637689281791e-21
2,관건,6.112175529736842e-11
3,관건,1.5050680985152459e-4
4,관건,1.5460244443841694e-4
5,관건,1.0935736321426435e-4
6,관건,1.3281680599534662e-4
7,관건,2.766567954256733e-4
8,관건,5.406296396360177e-89
9,관건,3.1272061292188096e-27
1,화해,1.964354925832409e-4
2,화해,1.7883112323979804e-15
3,화해,5.211038401830521e-156
4,화해,5.599729909078661e-15
5,화해,1.1874566908159169e-4
6,화해,1.8402962648180047e-7
7,화해,1.0112896805968975e-174
8,화해,3.327980302915813e-4
9,화해,1.2891306807924228e-4
1,수사력,1.78735439595324e-27
2,수사력,2.8489844098522512e-182
3,수사력,6.020272392278376e-4
4,수사력,2.2965137056532646e-148
5,수사력,9.030941739153554e-5
6,수사력,9.998441832672515e-176
7,수사력,1.58376841221596e-13
8,수사력,4.28482041657094e-167
9,수사력,8.593251934354288e-20
1,임기,5.282486168986742e-4
2,임기,5.614027625389068e-4
3,임기,0.0011494549639382897
4,임기,1.6150590001699698e-4
5,임기,2.526124199053426e-5
6,임기,2.4738135258537715e-4
7,임기,1.187756978493849e-11
8,임기,8.009177233692892e-4
9,임기,3.527578067627845e-4
1,잣대,8.60014614626115e-24
2,잣대,5.1465960726825644e-24
3,잣대,1.0322992574534314e-24
4,잣대,1.1989328967557775e-74
5,잣대,2.3683856781646183e-4
6,잣대,4.984256533936361e-10
7,잣대,2.1488287036210695e-171
8,잣대,1.745798716201631e-4
9,잣대,1.6245290624030534e-4
1,참석자,1.4684472805431178e-9
2,참석자,1.954322658138786e-5
3,참석자,1.6412429531952898e-4
4,참석자,2.1008420594831569e-10
5,참석자,2.709140991331558e-4
6,참석자,2.4029901082521946e-8
7,참석자,3.5236816073567026e-4
8,참석자,2.0463251990053246e-4
9,참석자,4.870872487428984e-30
1,성명,6.616773531550536e-5
2,성명,8.775291370236611e-5
3,성명,7.996485122261764e-134
4,성명,1.8660625691644638e-14
5,성명,2.709282521680083e-4
6,성명,1.6341178966978694e-4
7,성명,8.414581075957851e-5
8,성명,4.1474230590983465e-27
9,성명,4.737316103952768e-19
1,여행,5.770827204370779e-4
2,여행,2.6680187638651324e-9
3,여행,2.255789850204242e-14
4,여행,4.520751010391418e-114
5,여행,8.820464435407938e-5
6,여행,1.2471684803978092e-5
7,여행,5.0530222784584576e-30
8,여행,1.4312201698489615e-24
9,여행,3.0004858743875413e-33
1,공개경쟁,2.5265401081832605e-4
2,공개경쟁,1.8936994395091198e-4
3,공개경쟁,2.9057225332909655e-120
4,공개경쟁,7.257792007630968e-30
5,공개경쟁,4.742678058025891e-172
6,공개경쟁,9.56354704494475e-172
7,공개경쟁,2.326477594908317e-112
8,공개경쟁,1.7311496402319196e-4
9,공개경쟁,1.811945503933508e-171
1,단속,1.118119530093442e-21
2,단속,2.576793920289207e-7
3,단속,3.9723091911249915e-4
4,단속,1.5223867397021662e-27
5,단속,2.1789869859894666e-4
6,단속,2.891274154212579e-4
7,단속,2.7570700988539457e-4
8,단속,9.84861306432822e-30
9,단속,1.4559430810876328e-4
1,증명,6.26977257750938e-8
2,증명,1.0277974079403548e-4
3,증명,1.6853084316599735e-4
4,증명,1.601244429528902e-4
5,증명,1.0509819196938778e-7
6,증명,3.1026379055538355e-4
7,증명,1.2154615106153019e-18
8,증명,1.0972230923842934e-164
9,증명,3.864218638314273e-12
1,납득,1.634457768436462e-4
2,납득,1.82090054278817e-22
3,납득,5.512936284605734e-4
4,납득,2.991732429940165e-4
5,납득,8.360997138076787e-176
6,납득,6.212618810182486e-9
7,납득,2.614945268465658e-8
8,납득,1.429342850788577e-11
9,납득,1.522891835625741e-12
1,시세차익,1.9244491103717345e-35
2,시세차익,3.345846214770301e-32
3,시세차익,2.7873952036850964e-4
4,시세차익,9.789935845438867e-14
5,시세차익,2.953740381717068e-41
6,시세차익,3.622199005333427e-17
7,시세차익,5.737855289420524e-4
8,시세차익,2.597973983365156e-13
9,시세차익,6.708818292625781e-26
1,나중,9.029214429905529e-79
2,나중,6.477315113687969e-25
3,나중,3.0101361969911265e-4
4,나중,3.0920488887156656e-4
5,나중,6.335409086956072e-27
6,나중,3.1591251407099747e-17
7,나중,2.524763401999631e-165
8,나중,2.3060101261237904e-173
9,나중,1.1793515475244239e-4
1,단순,5.122690705055562e-44
2,단순,3.5388553256819715e-8
3,단순,4.634184070934846e-4
4,단순,5.500879633232547e-29
5,단순,1.985244968651261e-26
6,단순,2.276015973690165e-4
7,단순,3.552816228367695e-4
8,단순,3.0112738395763224e-10
9,단순,1.179351547527692e-4
1,단정,9.381809604135191e-14
2,단정,1.9753888979428368e-178
3,단정,3.3486329187833375e-4
4,단정,4.108391061741398e-4
5,단정,2.0946222760683172e-20
6,단정,5.124855031585098e-18
7,단정,1.1979402707734622e-4
8,단정,2.1852106743421978e-4
9,단정,5.064859905360416e-177
1,손해,3.313932766796417e-14
2,손해,4.83720858434705e-34
3,손해,5.242958154830601e-4
4,손해,1.524333098019335e-4
5,손해,3.6331032494175075e-30
6,손해,4.100291052006719e-4
7,손해,1.479560808269142e-4
8,손해,1.7458038858834314e-4
9,손해,2.9319533404575488e-6
1,이래,7.527331568172298e-26
2,이래,1.4457832942007547e-183
3,이래,3.010136196937442e-4
4,이래,6.16536146368867e-45
5,이래,1.943305139505689e-16
6,이래,6.9788285944512795e-15
7,이래,4.137107867237745e-40
8,이래,9.718646406023238e-177
9,이래,3.5380546425730844e-4
1,일선,7.747707905958755e-24
2,일선,1.6810096946875734e-176
3,일선,1.5043979484056632e-4
4,일선,9.68367853277613e-21
5,일선,2.5464407598474863e-9
6,일선,7.292712684310785e-8
7,일선,1.7977294206438424e-4
8,일선,1.323248875860881e-168
9,일선,3.1846907002855445e-4
1,작용,1.709039332863749e-32
2,작용,1.0768339516870461e-4
3,작용,7.159850897601723e-4
4,작용,1.4028062687332692e-21
5,작용,3.05784367464186e-4
6,작용,7.231053231285192e-20
7,작용,4.271323282568458e-19
8,작용,1.7700707125313933e-158
9,작용,2.1342485036244705e-4
1,적시,3.882696585153293e-4
2,적시,3.465937919378426e-18
3,적시,2.367985884302023e-4
4,적시,2.513684579923497e-44
5,적시,4.936055078589685e-21
6,적시,1.6196595044264298e-5
7,적시,5.416948009966489e-178
8,적시,9.589111175325395e-8
9,적시,2.4970717633582753e-174
1,공산,1.2462142996239442e-18
2,공산,1.0283018621987177e-4
3,공산,2.9608504378243777e-4
4,공산,3.862628217641971e-19
5,공산,1.2346562869211794e-4
6,공산,3.430560553109738e-167
7,공산,3.8288581762343785e-14
8,공산,7.815420365261819e-162
9,공산,1.9643354855275008e-4
1,법상,8.507226106870212e-13
2,법상,1.0608072381490953e-37
3,법상,5.317674531120969e-63
4,법상,1.8250055398504228e-165
5,법상,1.0152869920819981e-4
6,법상,6.4874296086966246e-177
7,법상,9.511143099425155e-4
8,법상,1.7458038858766213e-4
9,법상,5.993508306829049e-24
1,신고제,3.238856929678442e-5
2,신고제,6.112263518148338e-173
3,신고제,1.5050669536126928e-4
4,신고제,1.473679321291395e-168
5,신고제,8.639763448467898e-5
6,신고제,3.9054279641627783e-4
7,신고제,1.9194932613230674e-10
8,신고제,1.2595090677134524e-127
9,신고제,1.7044928928843572e-4
1,위상,4.952684187483244e-14
2,위상,4.371493523586707e-163
3,위상,1.8891247975508126e-15
4,위상,2.6416398155616922e-21
5,위상,1.1471883255337891e-4
6,위상,4.1785157928597114e-4
7,위상,3.2062546227571706e-171
8,위상,1.9108876133509402e-4
9,위상,1.359373214897013e-4
1,입찰,1.766543591082479e-12
2,입찰,2.7777985034944196e-8
3,입찰,1.417679098853407e-57
4,입찰,5.293149361257065e-148
5,입찰,1.1319381207225598e-4
6,입찰,3.365979822167293e-4
7,입찰,3.284876280818181e-78
8,입찰,4.3137466134647774e-4
9,입찰,3.2507220277833834e-5
1,작동,1.1044745907541675e-13
2,작동,1.4593688204843646e-14
3,작동,7.114293847526641e-28
4,작동,5.481389637602494e-40
5,작동,1.0658692272527845e-4
6,작동,3.9072590051229597e-41
7,작동,3.3263079944960904e-4
8,작동,2.807275210357578e-11
9,작동,2.8482675555404957e-4
1,조건,1.253804157262366e-14
2,조건,3.052526312570653e-20
3,조건,6.1469865724169804e-30
4,조건,5.747806672834845e-177
5,조건,1.8061883478322766e-4
6,조건,5.998815175961101e-9
7,조건,4.927522938365098e-51
8,조건,1.3972892299361421e-14
9,조건,3.5380126106285004e-4
1,지지,7.0336682495958e-24
2,지지,5.602641803103513e-40
3,지지,2.4520165835075023e-4
4,지지,3.1329361527064983e-4
5,지지,1.0231160967860707e-4
6,지지,3.7223239715027784e-4
7,지지,5.529819284616813e-171
8,지지,2.1760612511346163e-158
9,지지,2.023491800958195e-15
1,중구,1.7558310743886422e-4
2,중구,7.539593406048378e-5
3,중구,6.482048149187621e-41
4,중구,6.948619540971876e-16
5,중구,1.3539681578998189e-7
6,중구,8.862300595050828e-4
7,중구,1.9554228077107184e-92
8,중구,1.5569765313797755e-147
9,중구,1.7622466909170638e-4
1,실상,9.248326510281023e-38
2,실상,2.5945091751047237e-180
3,실상,2.484651488073463e-4
4,실상,5.603678373566687e-175
5,실상,5.664770550914398e-9
6,실상,3.078458420176644e-175
7,실상,2.7390629554659995e-8
8,실상,2.419048190247491e-174
9,실상,3.9495100408733235e-4
1,절실,2.3497035380516564e-46
2,절실,2.0479080447220245e-23
3,절실,1.2244859084430847e-4
4,절실,2.9596142970950663e-5
5,절실,1.291817290260329e-9
6,절실,2.440410366173098e-175
7,절실,7.793978393507692e-177
8,절실,2.0960009953449252e-4
9,절실,3.295560073674813e-4
1,실정,7.469209251661561e-20
2,실정,5.820391341215862e-160
3,실정,2.595916320904037e-4
4,실정,1.5587678962190218e-4
5,실정,5.428644108956158e-7
6,실정,5.315976641840014e-4
7,실정,2.63662828430549e-9
8,실정,2.5429014370302284e-41
9,실정,1.3004183635050346e-4
1,직결,3.480347154797597e-172
2,직결,1.1218508147478708e-17
